iso_o,iso_d,year,FLOW,SOURCE_TF
ISL,USSR,1979,16337506,USSR_IP
ISL,USSR,1980,22438838,USSR_IP
ISL,USSR,1981,31162780,USSR_IP
ISL,USSR,1982,36749228,USSR_IP
ISL,USSR,1983,47735908,USSR_IP
ISL,USSR,1984,54848296,USSR_IP
ISL,USSR,1985,50696372,USSR_IP
ISL,USSR,1986,37093500,USSR_IP
ISL,USSR,1987,34795220,USSR_IP
ISL,USSR,1988,31029892,USSR_IP
ITA,EDEU,1953,2109381.5,EDEU_IP
ITA,EDEU,1954,3086329.3,EDEU_IP
ITA,EDEU,1955,4130306.8,EDEU_IP
ITA,EDEU,1956,2992271,EDEU_IP
ITA,EDEU,1957,1993110.9,EDEU_IP
ITA,EDEU,1958,2593399.8,EDEU_IP
ITA,EDEU,1959,3800770,EDEU_IP
ITA,EDEU,1960,4564627.5,EDEU_IP
ITA,EDEU,1961,7529223.5,EDEU_IP
ITA,EDEU,1962,4743751.5,EDEU_IP
ITA,EDEU,1963,6717859.5,EDEU_IP
ITA,EDEU,1964,6364288,EDEU_IP
ITA,EDEU,1965,9654468,EDEU_IP
ITA,EDEU,1966,10852682,EDEU_IP
ITA,EDEU,1967,11690506,EDEU_IP
ITA,EDEU,1968,15331262,EDEU_IP
ITA,EDEU,1969,17457748,EDEU_IP
ITA,EDEU,1970,18471098,EDEU_IP
ITA,EDEU,1971,16109265,EDEU_IP
ITA,EDEU,1972,24972910,EDEU_IP
ITA,EDEU,1973,47593468,EDEU_IP
ITA,EDEU,1974,70604816,EDEU_IP
ITA,USSR,1950,7908905.5,USSR_IP
ITA,USSR,1951,9603178,USSR_IP
ITA,USSR,1952,10388893,USSR_IP
ITA,USSR,1953,7944448,USSR_IP
ITA,USSR,1954,11523814,USSR_IP
ITA,USSR,1955,6403573.5,USSR_IP
ITA,USSR,1956,10204468,USSR_IP
ITA,USSR,1957,17853182,USSR_IP
ITA,USSR,1958,13858041,USSR_IP
ITA,USSR,1959,20733044,USSR_IP
ITA,USSR,1960,35488108,USSR_IP
ITA,USSR,1961,37714300,USSR_IP
ITA,USSR,1962,38718268,USSR_IP
ITA,USSR,1963,53472240,USSR_IP
ITA,USSR,1964,38630968,USSR_IP
ITA,USSR,1965,39940492,USSR_IP
ITA,USSR,1966,37496044,USSR_IP
ITA,USSR,1967,61517336,USSR_IP
ITA,USSR,1968,95537112,USSR_IP
ITA,USSR,1969,145189920,USSR_IP
ITA,USSR,1970,143305664,USSR_IP
ITA,USSR,1971,132136520,USSR_IP
ITA,USSR,1972,125964352,USSR_IP
ITA,USSR,1973,184105104,USSR_IP
ITA,USSR,1974,335472800,USSR_IP
ITA,USSR,1975,543313536,USSR_IP
ITA,USSR,1976,575788416,USSR_IP
ITA,USSR,1977,680078144,USSR_IP
ITA,USSR,1978,721600960,USSR_IP
ITA,USSR,1979,684509760,USSR_IP
ITA,USSR,1980,677885184,USSR_IP
ITA,USSR,1981,761587904,USSR_IP
ITA,USSR,1982,1061818048,USSR_IP
ITA,USSR,1983,1402205696,USSR_IP
ITA,USSR,1984,1345408384,USSR_IP
ITA,USSR,1985,1363260288,USSR_IP
ITA,USSR,1986,1575458176,USSR_IP
ITA,USSR,1987,1794454400,USSR_IP
ITA,USSR,1988,1366434304,USSR_IP
JAM,USSR,1970,356481.75,USSR_IP
JAM,USSR,1971,1162195.1,USSR_IP
JAM,USSR,1972,534880.56,USSR_IP
JAM,USSR,1973,2361098,USSR_IP
JAM,USSR,1974,5910593,USSR_IP
JAM,USSR,1975,7714391,USSR_IP
JOR,USSR,1978,0,USSR_IP
JOR,USSR,1979,158616.58,USSR_IP
JOR,USSR,1980,145235.19,USSR_IP
JOR,USSR,1981,380033.91,USSR_IP
JOR,USSR,1982,173755.22,USSR_IP
JOR,USSR,1983,292858.31,USSR_IP
JOR,USSR,1984,101570.93,USSR_IP
JOR,USSR,1985,102624.23,USSR_IP
JPN,EDEU,1954,646810.13,EDEU_IP
JPN,EDEU,1955,1974142,EDEU_IP
JPN,EDEU,1956,1809220.6,EDEU_IP
JPN,EDEU,1957,906084.63,EDEU_IP
JPN,EDEU,1958,1712334,EDEU_IP
JPN,EDEU,1959,489238.31,EDEU_IP
JPN,EDEU,1960,46768.727,EDEU_IP
JPN,EDEU,1961,379870.28,EDEU_IP
JPN,EDEU,1962,392857.28,EDEU_IP
JPN,EDEU,1963,844643.19,EDEU_IP
JPN,EDEU,1964,766071.69,EDEU_IP
JPN,EDEU,1965,1650000.6,EDEU_IP
JPN,EDEU,1966,2190179.3,EDEU_IP
JPN,EDEU,1967,2140936,EDEU_IP
JPN,EDEU,1968,2772918.8,EDEU_IP
JPN,EDEU,1969,3951820.5,EDEU_IP
JPN,EDEU,1970,4082425.5,EDEU_IP
JPN,EDEU,1971,27707934,EDEU_IP
JPN,EDEU,1972,33776968,EDEU_IP
JPN,EDEU,1973,40319212,EDEU_IP
JPN,EDEU,1974,37729844,EDEU_IP
JPN,USSR,1950,248447.3,USSR_IP
JPN,USSR,1951,0,USSR_IP
JPN,USSR,1952,87301.625,USSR_IP
JPN,USSR,1953,0,USSR_IP
JPN,USSR,1954,0,USSR_IP
JPN,USSR,1955,698413,USSR_IP
JPN,USSR,1956,304464.41,USSR_IP
JPN,USSR,1957,3408037,USSR_IP
JPN,USSR,1958,6992859.5,USSR_IP
JPN,USSR,1959,9192860,USSR_IP
JPN,USSR,1960,24182548,USSR_IP
JPN,USSR,1961,26146836,USSR_IP
JPN,USSR,1962,57269860,USSR_IP
JPN,USSR,1963,64996056,USSR_IP
JPN,USSR,1964,75908760,USSR_IP
JPN,USSR,1965,69666696,USSR_IP
JPN,USSR,1966,88087336,USSR_IP
JPN,USSR,1967,65987304,USSR_IP
JPN,USSR,1968,84791728,USSR_IP
JPN,USSR,1969,120898240,USSR_IP
JPN,USSR,1970,158328832,USSR_IP
JPN,USSR,1971,179988656,USSR_IP
JPN,USSR,1972,232084672,USSR_IP
JPN,USSR,1973,225454576,USSR_IP
JPN,USSR,1974,481620000,USSR_IP
JPN,USSR,1975,863391872,USSR_IP
JPN,USSR,1976,1113986560,USSR_IP
JPN,USSR,1977,1242480384,USSR_IP
JPN,USSR,1978,1330848128,USSR_IP
JPN,USSR,1979,1311362560,USSR_IP
JPN,USSR,1980,1287219456,USSR_IP
JPN,USSR,1981,1681802112,USSR_IP
JPN,USSR,1982,2541864960,USSR_IP
JPN,USSR,1983,2123711104,USSR_IP
JPN,USSR,1984,2086571520,USSR_IP
JPN,USSR,1985,2347118848,USSR_IP
JPN,USSR,1986,2357521664,USSR_IP
JPN,USSR,1987,1732525312,USSR_IP
JPN,USSR,1988,1984793984,USSR_IP
KEN,USSR,1964,43650.813,USSR_IP
KEN,USSR,1965,261904.88,USSR_IP
KEN,USSR,1966,436508.09,USSR_IP
KEN,USSR,1967,44257.078,USSR_IP
KEN,USSR,1968,101851.93,USSR_IP
KEN,USSR,1969,611111.63,USSR_IP
KEN,USSR,1970,203703.86,USSR_IP
KEN,USSR,1971,1111664.9,USSR_IP
KEN,USSR,1972,374416.38,USSR_IP
KEN,USSR,1973,0,USSR_IP
KEN,USSR,1974,373300.59,USSR_IP
KEN,USSR,1975,2066354.6,USSR_IP
KEN,USSR,1976,811884.38,USSR_IP
KEN,USSR,1977,688164.06,USSR_IP
KEN,USSR,1978,1344545.9,USSR_IP
KEN,USSR,1979,1903398.9,USSR_IP
KHM,EDEU,1962,9821.4316,EDEU_IP
KHM,EDEU,1963,157142.91,EDEU_IP
KHM,EDEU,1964,196428.64,EDEU_IP
KHM,EDEU,1965,216071.5,EDEU_IP
KHM,EDEU,1966,324107.25,EDEU_IP
KHM,EDEU,1967,507849.94,EDEU_IP
KHM,EDEU,1968,687500.5,EDEU_IP
KHM,USSR,1958,0,USSR_IP
KHM,USSR,1959,0,USSR_IP
KHM,USSR,1960,1178571.9,USSR_IP
KHM,USSR,1961,2444445.3,USSR_IP
KHM,USSR,1962,2400794.5,USSR_IP
KHM,USSR,1963,829365.38,USSR_IP
KHM,USSR,1964,305555.66,USSR_IP
KHM,USSR,1965,480158.91,USSR_IP
KHM,USSR,1966,218254.05,USSR_IP
KHM,USSR,1967,265542.47,USSR_IP
KHM,USSR,1968,967593.31,USSR_IP
KHM,USSR,1969,0,USSR_IP
KHM,USSR,1970,712963.5,USSR_IP
KHM,USSR,1980,1161881.5,USSR_IP
KHM,USSR,1981,1444128.9,USSR_IP
KHM,USSR,1982,1998184.9,USSR_IP
KHM,USSR,1983,3904778,USSR_IP
KHM,USSR,1984,5281688,USSR_IP
KHM,USSR,1985,9338805,USSR_IP
KHM,USSR,1986,9300099,USSR_IP
KHM,USSR,1987,11917628,USSR_IP
KHM,USSR,1988,13327593,USSR_IP
KWT,EDEU,1966,19642.863,EDEU_IP
KWT,EDEU,1974,3172764,EDEU_TOTAL
KWT,EDEU,1975,1442079.1,EDEU_TOTAL
KWT,EDEU,1976,4876767.5,EDEU_TOTAL
KWT,EDEU,1977,2361470,EDEU_TOTAL
KWT,EDEU,1978,3624584.8,EDEU_TOTAL
KWT,EDEU,1979,3316752,EDEU_TOTAL
KWT,EDEU,1980,4967814.5,EDEU_TOTAL
KWT,EDEU,1981,2482706,EDEU_TOTAL
KWT,EDEU,1982,10359653,EDEU_TOTAL
KWT,EDEU,1983,3539331.5,EDEU_TOTAL
KWT,EDEU,1984,2141613.5,EDEU_TOTAL
KWT,USSR,1970,152777.91,USSR_IP
KWT,USSR,1971,353711.53,USSR_IP
KWT,USSR,1976,0,USSR_IP
KWT,USSR,1977,2150512.8,USSR_IP
KWT,USSR,1979,713774.56,USSR_IP
KWT,USSR,1980,1089263.9,USSR_IP
KWT,USSR,1981,4180372.8,USSR_IP
KWT,USSR,1983,585716.63,USSR_IP
KWT,USSR,1984,609425.56,USSR_IP
KWT,USSR,1985,410496.94,USSR_IP
LAO,USSR,1977,0,USSR_IP
LAO,USSR,1978,168068.23,USSR_IP
LAO,USSR,1979,158616.58,USSR_IP
LAO,USSR,1980,217852.78,USSR_IP
LAO,USSR,1981,684061,USSR_IP
LAO,USSR,1982,1737552.1,USSR_IP
LAO,USSR,1983,2245247.3,USSR_IP
LAO,USSR,1984,2132989.5,USSR_IP
LAO,USSR,1985,2360357.3,USSR_IP
LAO,USSR,1986,5451782.5,USSR_IP
LAO,USSR,1987,10002296,USSR_IP
LAO,USSR,1988,11598058,USSR_IP
LBN,EDEU,1954,77251.602,EDEU_IP
LBN,EDEU,1955,121676.18,EDEU_IP
LBN,EDEU,1956,265564.66,EDEU_IP
LBN,EDEU,1957,283845.56,EDEU_IP
LBN,EDEU,1958,281748.84,EDEU_IP
LBN,EDEU,1959,485306.91,EDEU_IP
LBN,EDEU,1960,467687.25,EDEU_IP
LBN,EDEU,1961,564935.31,EDEU_IP
LBN,EDEU,1962,412500.16,EDEU_IP
LBN,EDEU,1963,422321.59,EDEU_IP
LBN,EDEU,1964,599107.38,EDEU_IP
LBN,EDEU,1965,1158929,EDEU_IP
LBN,EDEU,1966,1227679,EDEU_IP
LBN,EDEU,1967,1384140,EDEU_IP
LBN,EDEU,1968,1523959.5,EDEU_IP
LBN,EDEU,1969,1569105.1,EDEU_IP
LBN,EDEU,1970,1828325.5,EDEU_IP
LBN,EDEU,1971,8724778,EDEU_IP
LBN,EDEU,1972,1795618.5,EDEU_IP
LBN,EDEU,1973,1847963.9,EDEU_IP
LBN,EDEU,1974,2600177.3,EDEU_IP
LBN,USSR,1955,363393,USSR_IP
LBN,USSR,1956,697321.69,USSR_IP
LBN,USSR,1957,608928.81,USSR_IP
LBN,USSR,1958,815178.88,USSR_IP
LBN,USSR,1959,1541964.9,USSR_IP
LBN,USSR,1960,1527778.4,USSR_IP
LBN,USSR,1961,1484127.6,USSR_IP
LBN,USSR,1962,1571429.1,USSR_IP
LBN,USSR,1963,436508.09,USSR_IP
LBN,USSR,1964,2095239,USSR_IP
LBN,USSR,1965,960317.81,USSR_IP
LBN,USSR,1966,1484127.6,USSR_IP
LBN,USSR,1967,1548997.8,USSR_IP
LBN,USSR,1968,1578705,USSR_IP
LBN,USSR,1969,1375001,USSR_IP
LBN,USSR,1970,1935186.6,USSR_IP
LBN,USSR,1971,1819088,USSR_IP
LBN,USSR,1972,2353474.3,USSR_IP
LBN,USSR,1973,4601114.5,USSR_IP
LBN,USSR,1974,4604041,USSR_IP
LBN,USSR,1975,4270466.5,USSR_IP
LBN,USSR,1976,3247537.5,USSR_IP
LBN,USSR,1977,2580615.5,USSR_IP
LBN,USSR,1978,2773125.8,USSR_IP
LBN,USSR,1979,2141323.8,USSR_IP
LBN,USSR,1980,2977321.5,USSR_IP
LBN,USSR,1981,6156549,USSR_IP
LBN,USSR,1982,5560167,USSR_IP
LBN,USSR,1983,5661928,USSR_IP
LBN,USSR,1984,8125674,USSR_IP
LBN,USSR,1985,205248.47,USSR_IP
LBN,USSR,1986,1068977,USSR_IP
LBN,USSR,1987,6278036.5,USSR_IP
LBN,USSR,1988,23501328,USSR_IP
LBR,USSR,1974,248867.06,USSR_IP
LBR,USSR,1975,344392.44,USSR_IP
LBR,USSR,1976,243565.31,USSR_IP
LBR,USSR,1977,430102.53,USSR_IP
LBR,USSR,1978,8487445,USSR_IP
LBR,USSR,1979,15068574,USSR_IP
LBR,USSR,1981,2204196.8,USSR_IP
LBR,USSR,1982,521265.66,USSR_IP
LBR,USSR,1983,390477.78,USSR_IP
LBR,USSR,1984,101570.93,USSR_IP
LBY,EDEU,1979,9839340,EDEU_TOTAL
LBY,EDEU,1988,5691953,EDEU_TOTAL
LBY,USSR,1957,43650.813,USSR_IP
LBY,USSR,1958,130952.44,USSR_IP
LBY,USSR,1959,174603.25,USSR_IP
LBY,USSR,1960,174603.25,USSR_IP
LBY,USSR,1961,218254.05,USSR_IP
LBY,USSR,1962,87301.625,USSR_IP
LBY,USSR,1963,305555.66,USSR_IP
LBY,USSR,1964,261904.88,USSR_IP
LBY,USSR,1965,174603.25,USSR_IP
LBY,USSR,1966,87301.625,USSR_IP
LBY,USSR,1967,0,USSR_IP
LBY,USSR,1968,0,USSR_IP
LBY,USSR,1969,0,USSR_IP
LBY,USSR,1970,0,USSR_IP
LBY,USSR,1971,0,USSR_IP
LBY,USSR,1972,16046415,USSR_IP
LBY,USSR,1973,18404458,USSR_IP
LBY,USSR,1977,66149772,USSR_IP
LBY,USSR,1978,89748432,USSR_IP
LBY,USSR,1979,222221824,USSR_IP
LBY,USSR,1980,208775584,USSR_IP
LBY,USSR,1981,274536512,USSR_IP
LBY,USSR,1982,978068096,USSR_IP
LBY,USSR,1983,989568320,USSR_IP
LBY,USSR,1984,1151204864,USSR_IP
LBY,USSR,1985,900835456,USSR_IP
LBY,USSR,1986,743366592,USSR_IP
LBY,USSR,1987,271126048,USSR_IP
LBY,USSR,1988,467177920,USSR_IP
LIE,USSR,1979,2458557,USSR_IP
LIE,USSR,1980,3703497.3,USSR_IP
LIE,USSR,1981,6080542.5,USSR_IP
LIE,USSR,1982,6515820.5,USSR_IP
LIE,USSR,1983,15423873,USSR_IP
LIE,USSR,1984,25189590,USSR_IP
LIE,USSR,1985,7286321,USSR_IP
LIE,USSR,1986,22448516,USSR_IP
LIE,USSR,1987,8831814,USSR_IP
LIE,USSR,1988,46697444,USSR_IP
LKA,EDEU,1956,3341.6721,EDEU_IP
LKA,EDEU,1958,230204.09,EDEU_IP
LKA,EDEU,1959,287864.31,EDEU_IP
LKA,EDEU,1960,280612.34,EDEU_IP
LKA,EDEU,1961,438311.84,EDEU_IP
LKA,EDEU,1962,746428.81,EDEU_IP
LKA,EDEU,1963,206250.08,EDEU_IP
LKA,EDEU,1964,1217857.6,EDEU_IP
LKA,EDEU,1965,1591072,EDEU_IP
LKA,EDEU,1966,1816964.9,EDEU_IP
LKA,EDEU,1967,139409.78,EDEU_IP
LKA,EDEU,1968,1008334.1,EDEU_IP
LKA,EDEU,1969,1418006.1,EDEU_IP
LKA,EDEU,1970,1264800.5,EDEU_IP
LKA,EDEU,1971,2152197.8,EDEU_IP
LKA,EDEU,1972,2306679.3,EDEU_IP
LKA,EDEU,1973,1511970.5,EDEU_IP
LKA,EDEU,1974,2436529.8,EDEU_IP
LKA,USSR,1951,0,USSR_IP
LKA,USSR,1952,436508.09,USSR_IP
LKA,USSR,1957,108035.75,USSR_IP
LKA,USSR,1958,1699107.8,USSR_IP
LKA,USSR,1959,1846429.3,USSR_IP
LKA,USSR,1960,3361112.3,USSR_IP
LKA,USSR,1961,3535715.5,USSR_IP
LKA,USSR,1962,2400794.5,USSR_IP
LKA,USSR,1963,2880953.5,USSR_IP
LKA,USSR,1964,8992067,USSR_IP
LKA,USSR,1965,7507939,USSR_IP
LKA,USSR,1966,6809526.5,USSR_IP
LKA,USSR,1967,4248679.5,USSR_IP
LKA,USSR,1968,7435190.5,USSR_IP
LKA,USSR,1969,6620375.5,USSR_IP
LKA,USSR,1970,6111116,USSR_IP
LKA,USSR,1971,7326882,USSR_IP
LKA,USSR,1972,5295317,USSR_IP
LKA,USSR,1973,4116786.3,USSR_IP
LKA,USSR,1974,7466012,USSR_IP
LKA,USSR,1975,7163363,USSR_IP
LKA,USSR,1976,11366381,USSR_IP
LKA,USSR,1977,10924605,USSR_IP
LKA,USSR,1978,8067275,USSR_IP
LKA,USSR,1979,17447824,USSR_IP
LKA,USSR,1980,18662722,USSR_IP
LKA,USSR,1981,16113438,USSR_IP
LKA,USSR,1982,15637968,USSR_IP
LKA,USSR,1983,34850140,USSR_IP
LKA,USSR,1984,63786540,USSR_IP
LKA,USSR,1985,30582022,USSR_IP
LKA,USSR,1986,13041519,USSR_IP
LKA,USSR,1987,12662481,USSR_IP
LKA,USSR,1988,7528564,USSR_IP
LUX,USSR,1970,152777.91,USSR_IP
LUX,USSR,1971,5659384.5,USSR_IP
LUX,USSR,1972,7862743,USSR_IP
LUX,USSR,1973,7930868.5,USSR_IP
LUX,USSR,1974,9519165,USSR_IP
LUX,USSR,1975,10882801,USSR_IP
LUX,USSR,1976,19079284,USSR_IP
LUX,USSR,1977,11870830,USSR_IP
LUX,USSR,1978,17395062,USSR_IP
LUX,USSR,1979,9437686,USSR_IP
LUX,USSR,1980,12562843,USSR_IP
LUX,USSR,1981,4940440.5,USSR_IP
LUX,USSR,1982,17636154,USSR_IP
LUX,USSR,1983,12690528,USSR_IP
LUX,USSR,1984,7414677.5,USSR_IP
LUX,USSR,1985,11493914,USSR_IP
LUX,USSR,1986,9620792,USSR_IP
LUX,USSR,1987,9789481,USSR_IP
LUX,USSR,1988,9868524,USSR_IP
MAL,USSR,1950,12629405,USSR_IP
MAL,USSR,1951,8075400,USSR_IP
MAL,USSR,1952,1964286.4,USSR_IP
MAL,USSR,1953,1615080,USSR_IP
MAL,USSR,1955,8564289,USSR_IP
MAL,USSR,1956,32990192,USSR_IP
MAL,USSR,1957,19171436,USSR_IP
MAL,USSR,1958,46337516,USSR_IP
MAL,USSR,1959,49775016,USSR_IP
MAL,USSR,1960,43825412,USSR_IP
MAL,USSR,1961,66611140,USSR_IP
MAL,USSR,1962,63250024,USSR_IP
MAL,USSR,1963,52555572,USSR_IP
MAL,USSR,1964,27849216,USSR_IP
MAL,USSR,1965,44261920,USSR_IP
MAL,USSR,1966,49325416,USSR_IP
MAL,USSR,1967,38459400,USSR_IP
MAL,USSR,1968,46037072,USSR_IP
MAL,USSR,1969,55814860,USSR_IP
MAL,USSR,1970,56527824,USSR_IP
MAL,USSR,1971,39211452,USSR_IP
MAL,USSR,1972,31237024,USSR_IP
MAL,USSR,1973,58543120,USSR_IP
MAL,USSR,1974,116967528,USSR_IP
MAL,USSR,1975,69773912,USSR_IP
MAL,USSR,1976,84030032,USSR_IP
MAL,USSR,1977,109934216,USSR_IP
MAL,USSR,1978,101765312,USSR_IP
MAL,USSR,1979,129827672,USSR_IP
MAL,USSR,1980,140369808,USSR_IP
MAL,USSR,1981,133011864,USSR_IP
MAL,USSR,1982,203901728,USSR_IP
MAL,USSR,1983,241315264,USSR_IP
MAL,USSR,1984,218174352,USSR_IP
MAL,USSR,1985,185134112,USSR_IP
MAL,USSR,1986,103263176,USSR_IP
MAL,USSR,1987,111514960,USSR_IP
MAL,USSR,1988,82814200,USSR_IP
MALA,USSR,1969,0,USSR_IP
MALA,USSR,1970,305555.81,USSR_IP
MALA,USSR,1971,454772,USSR_IP
MALA,USSR,1972,641856.63,USSR_IP
MALA,USSR,1973,181622.92,USSR_IP
MALA,USSR,1974,435517.38,USSR_IP
MALA,USSR,1975,757663.38,USSR_IP
MAR,EDEU,1957,373972.44,EDEU_IP
MAR,EDEU,1958,1576046.3,EDEU_IP
MAR,EDEU,1959,597569.63,EDEU_IP
MAR,EDEU,1960,514456,EDEU_IP
MAR,EDEU,1961,370130,EDEU_IP
MAR,EDEU,1962,510714.47,EDEU_IP
MAR,EDEU,1963,599107.38,EDEU_IP
MAR,EDEU,1964,1001786.1,EDEU_IP
MAR,EDEU,1965,451785.88,EDEU_IP
MAR,EDEU,1966,2082143.6,EDEU_IP
MAR,EDEU,1967,1623128.3,EDEU_IP
MAR,EDEU,1968,1856251.4,EDEU_IP
MAR,EDEU,1969,1801565.1,EDEU_IP
MAR,EDEU,1970,1452642.3,EDEU_IP
MAR,EDEU,1971,1572264.3,EDEU_IP
MAR,EDEU,1972,1367432.6,EDEU_IP
MAR,EDEU,1973,2738346.5,EDEU_IP
MAR,EDEU,1974,6254972,EDEU_IP
MAR,USSR,1954,567460.5,USSR_IP
MAR,USSR,1955,916667,USSR_IP
MAR,USSR,1956,349206.5,USSR_IP
MAR,USSR,1957,2072322.1,USSR_IP
MAR,USSR,1958,658035.94,USSR_IP
MAR,USSR,1959,540178.75,USSR_IP
MAR,USSR,1960,1571429.1,USSR_IP
MAR,USSR,1961,2051588,USSR_IP
MAR,USSR,1962,2357143.8,USSR_IP
MAR,USSR,1963,3972224,USSR_IP
MAR,USSR,1964,2575398,USSR_IP
MAR,USSR,1965,4321430,USSR_IP
MAR,USSR,1966,3710318.8,USSR_IP
MAR,USSR,1967,8099045.5,USSR_IP
MAR,USSR,1968,8402785,USSR_IP
MAR,USSR,1969,8199080.5,USSR_IP
MAR,USSR,1970,8962970,USSR_IP
MAR,USSR,1971,9550212,USSR_IP
MAR,USSR,1972,12676668,USSR_IP
MAR,USSR,1973,15801195,USSR_IP
MAR,USSR,1974,20531534,USSR_IP
MAR,USSR,1975,28377938,USSR_IP
MAR,USSR,1976,40837784,USSR_IP
MAR,USSR,1977,42408112,USSR_IP
MAR,USSR,1978,39832168,USSR_IP
MAR,USSR,1979,47109124,USSR_IP
MAR,USSR,1980,76538944,USSR_IP
MAR,USSR,1981,102001096,USSR_IP
MAR,USSR,1982,50910276,USSR_IP
MAR,USSR,1983,30457268,USSR_IP
MAR,USSR,1984,42050360,USSR_IP
MAR,USSR,1985,67937240,USSR_IP
MAR,USSR,1986,56121292,USSR_IP
MAR,USSR,1987,32135036,USSR_IP
MAR,USSR,1988,5086867.5,USSR_IP
MDG,USSR,1976,2679218.5,USSR_IP
MDG,USSR,1977,10150420,USSR_IP
MDG,USSR,1978,1176477.6,USSR_IP
MDG,USSR,1979,951699.44,USSR_IP
MDG,USSR,1980,2251145.5,USSR_IP
MDG,USSR,1981,5852522,USSR_IP
MDG,USSR,1982,1998184.9,USSR_IP
MDG,USSR,1983,2538105.5,USSR_IP
MDG,USSR,1984,2132989.5,USSR_IP
MDG,USSR,1985,6157454,USSR_IP
MDG,USSR,1986,1389670.1,USSR_IP
MDG,USSR,1987,7448518,USSR_IP
MDG,USSR,1988,3153858,USSR_IP
MEX,EDEU,1955,30763.041,EDEU_IP
MEX,EDEU,1957,2850.2498,EDEU_IP
MEX,EDEU,1958,173417.5,EDEU_IP
MEX,EDEU,1959,160312.91,EDEU_IP
MEX,EDEU,1960,18707.49,EDEU_IP
MEX,EDEU,1961,48701.316,EDEU_IP
MEX,EDEU,1964,58928.594,EDEU_IP
MEX,EDEU,1965,49107.16,EDEU_IP
MEX,EDEU,1966,284821.53,EDEU_IP
MEX,EDEU,1967,1095362.6,EDEU_IP
MEX,EDEU,1968,137500.11,EDEU_IP
MEX,EDEU,1969,464920.03,EDEU_IP
MEX,EDEU,1970,262978.31,EDEU_IP
MEX,EDEU,1971,2139310.3,EDEU_IP
MEX,EDEU,1972,124312.05,EDEU_IP
MEX,EDEU,1973,1915162.5,EDEU_IP
MEX,EDEU,1974,3018387.5,EDEU_IP
MEX,USSR,1955,873016.19,USSR_IP
MEX,USSR,1956,43650.813,USSR_IP
MEX,USSR,1957,87301.625,USSR_IP
MEX,USSR,1958,87301.625,USSR_IP
MEX,USSR,1959,523809.75,USSR_IP
MEX,USSR,1960,1309524.3,USSR_IP
MEX,USSR,1961,130952.44,USSR_IP
MEX,USSR,1962,2880953.5,USSR_IP
MEX,USSR,1963,3230160,USSR_IP
MEX,USSR,1965,130952.44,USSR_IP
MEX,USSR,1966,4059525.5,USSR_IP
MEX,USSR,1967,3673337.5,USSR_IP
MEX,USSR,1968,3870373.3,USSR_IP
MEX,USSR,1969,2546298.5,USSR_IP
MEX,USSR,1970,152777.91,USSR_IP
MEX,USSR,1971,4648780.5,USSR_IP
MEX,USSR,1972,4172068,USSR_IP
MEX,USSR,1973,60540.98,USSR_IP
MEX,USSR,1974,808817.94,USSR_IP
MEX,USSR,1975,1170934.4,USSR_IP
MEX,USSR,1976,9011917,USSR_IP
MEX,USSR,1977,1462348.6,USSR_IP
MEX,USSR,1978,9243752,USSR_IP
MEX,USSR,1979,3251639.8,USSR_IP
MEX,USSR,1980,1379734.4,USSR_IP
MEX,USSR,1981,14213268,USSR_IP
MEX,USSR,1982,18244296,USSR_IP
MEX,USSR,1983,8492892,USSR_IP
MEX,USSR,1984,14626212,USSR_IP
MEX,USSR,1985,16522502,USSR_IP
MEX,USSR,1986,8124224.5,USSR_IP
MEX,USSR,1987,29581256,USSR_IP
MEX,USSR,1988,89834080,USSR_IP
MLI,USSR,1961,1484127.6,USSR_IP
MLI,USSR,1962,1702381.6,USSR_IP
MLI,USSR,1963,1178571.9,USSR_IP
MLI,USSR,1964,1440476.8,USSR_IP
MLI,USSR,1965,1003968.7,USSR_IP
MLI,USSR,1966,611111.31,USSR_IP
MLI,USSR,1967,663856.13,USSR_IP
MLI,USSR,1968,814815.44,USSR_IP
MLI,USSR,1969,916667.38,USSR_IP
MLI,USSR,1970,865741.44,USSR_IP
MLI,USSR,1971,909544,USSR_IP
MLI,USSR,1972,641856.63,USSR_IP
MLI,USSR,1973,302704.88,USSR_IP
MLI,USSR,1974,435517.38,USSR_IP
MLI,USSR,1975,551027.94,USSR_IP
MLI,USSR,1976,487130.63,USSR_IP
MLI,USSR,1977,688164.06,USSR_IP
MLI,USSR,1978,840341.13,USSR_IP
MLI,USSR,1979,317233.16,USSR_IP
MLI,USSR,1982,521265.66,USSR_IP
MLI,USSR,1983,488097.25,USSR_IP
MLI,USSR,1984,406283.72,USSR_IP
MLI,USSR,1985,513121.16,USSR_IP
MLT,USSR,1970,0,USSR_IP
MLT,USSR,1971,101060.44,USSR_IP
MLT,USSR,1972,0,USSR_IP
MLT,USSR,1973,0,USSR_IP
MLT,USSR,1974,559950.94,USSR_IP
MLT,USSR,1981,228020.34,USSR_IP
MLT,USSR,1982,955653.69,USSR_IP
MLT,USSR,1983,7419078,USSR_IP
MLT,USSR,1984,13204220,USSR_IP
MLT,USSR,1985,21243216,USSR_IP
MLT,USSR,1986,19882972,USSR_IP
MLT,USSR,1987,10959962,USSR_IP
MLT,USSR,1988,5799029,USSR_IP
MMR,EDEU,1954,1474.2672,EDEU_IP
MMR,EDEU,1955,1677028.1,EDEU_IP
MMR,EDEU,1956,733398.81,EDEU_IP
