iso_o,iso_d,year,FLOW_EDEU,FLOWU,FLOWP,fx_GBR,fx_EDEU
ALB,EDEU,1953,4275396.675000001,1017951.6,363554.28,.35714298,4.1999998
ALB,EDEU,1954,3914779.275000001,932090.38,332889.53,.35714298,4.1999998
ALB,EDEU,1955,5861188.575000001,1395521.1,498400.59,.35714298,4.1999998
ALB,EDEU,1956,8943773.850000002,2129470,760525.25,.35714298,4.1999998
ALB,EDEU,1957,12491000.775,2974048,1062160.4,.35714298,4.1999998
ALB,EDEU,1958,12184964,2901182,1036136.8,.35714298,4.1999998
ALB,EDEU,1959,20969234,4992675,1783098.9,.35714298,4.1999998
ALB,EDEU,1960,20020000,4766667,1702381.6,.35714298,4.1999998
ALB,EDEU,1961,29040000,7200000,2571429.5,.35714298,4.0333333
ALB,EDEU,1962,22110000,5527500,1974107.9,.35714298,4
ALB,EDEU,1963,14080000,3520000,1257143.3,.35714298,4
ALB,EDEU,1964,28270000,7067500,2524108,.35714298,4
ALB,EDEU,1965,27720000,6930000,2475001,.35714298,4
ALB,EDEU,1966,26400000,6600000,2357143.8,.35714298,4
ALB,EDEU,1967,27500000,6875000,2489460.5,.36210334,4
ALB,EDEU,1968,28930000,7232500,3013544,.41666698,4
ALB,EDEU,1969,35530000,9010144,3754229.5,.41666698,3.9433334
ALB,EDEU,1970,29150000,7964480.5,3318536,.41666698,3.6600001
ALB,EDEU,1971,32780000,9345971,3840448.5,.41092023,3.5073936
ALB,EDEU,1972,31350000,9831773,3936548.3,.40039048,3.1886415
ALB,EDEU,1973,27280000,10207289,4166318.8,.40817094,2.6726
ALB,EDEU,1974,46310000.00000001,17895856,7655067.5,.42775643,2.58775
ARG,EDEU,1954,918880.8750000002,218781.17,78136.164,.35714298,4.1999998
ARG,EDEU,1955,7886193.975000002,1877665.4,670595,.35714298,4.1999998
ARG,EDEU,1956,4142476.8,986304.06,352251.56,.35714298,4.1999998
ARG,EDEU,1957,2743928.55,653316.38,233327.36,.35714298,4.1999998
ARG,EDEU,1958,7422965.000000002,1767372.8,631204.75,.35714298,4.1999998
ARG,EDEU,1959,11470921,2731171.8,975418.81,.35714298,4.1999998
ARG,EDEU,1960,12980000,3090476.3,1103741.9,.35714298,4.1999998
ARG,EDEU,1961,13640000,3381818.3,1207792.6,.35714298,4.0333333
ARG,EDEU,1962,4070000.000000001,1017500,363393,.35714298,4
ARG,EDEU,1963,5610000,1402500,500893.03,.35714298,4
ARG,EDEU,1964,16170000,4042500,1443750.5,.35714298,4
ARG,EDEU,1965,6930000.000000001,1732500,618750.25,.35714298,4
ARG,EDEU,1966,1980000,495000,176785.78,.35714298,4
ARG,EDEU,1967,7920000.000000001,1980000,716964.63,.36210334,4
AUS,EDEU,1955,2218028.175000001,528102,188607.92,.35714298,4.1999998
AUS,EDEU,1958,2275691,541831.19,193511.2,.35714298,4.1999998
AUS,EDEU,1959,10274,2446.1907,873.63983,.35714298,4.1999998
AUS,EDEU,1960,22660000,5395238.5,1926871.6,.35714298,4.1999998
AUS,EDEU,1961,4400,1090.9091,389.6105,.35714298,4.0333333
AUS,EDEU,1962,220000,55000,19642.863,.35714298,4
AUS,EDEU,1963,0,0,0,.35714298,4
AUS,EDEU,1964,8030000.000000001,2007500,716964.56,.35714298,4
AUS,EDEU,1965,3740000.000000001,935000,333928.69,.35714298,4
AUS,EDEU,1966,14410000,3602500,1286607.6,.35714298,4
AUS,EDEU,1967,8470000,2117500,766753.81,.36210334,4
AUT,EDEU,1953,77447209.95,18439812,6585649.5,.35714298,4.1999998
AUT,EDEU,1954,49670423.55,11826292,4223677,.35714298,4.1999998
AUT,EDEU,1955,59639414.175,14199861,5071380.5,.35714298,4.1999998
AUT,EDEU,1956,75052340.55000001,17869606,6382004.5,.35714298,4.1999998
AUT,EDEU,1957,65672820.675,15636387,5584426,.35714298,4.1999998
AUT,EDEU,1958,74132047,17650488,6303748,.35714298,4.1999998
AUT,EDEU,1959,72955674,17370400,6203716.5,.35714298,4.1999998
AUT,EDEU,1960,97350000.00000002,23178572,8278064.5,.35714298,4.1999998
AUT,EDEU,1961,95260000.00000002,23618182,8435068,.35714298,4.0333333
AUT,EDEU,1962,81290000,20322500,7258038.5,.35714298,4
AUT,EDEU,1963,104060000,26015000,9291075,.35714298,4
AUT,EDEU,1964,106370000,26592500,9497325,.35714298,4
AUT,EDEU,1965,143110000,35777500,12777683,.35714298,4
AUT,EDEU,1966,156530000,39132500,13975898,.35714298,4
AUT,EDEU,1967,155320000,38830000,14060473,.36210334,4
AUT,EDEU,1968,136290000,34072500,14196886,.41666698,4
AUT,EDEU,1969,127380000,32302620,13459435,.41666698,3.9433334
AUT,EDEU,1970,163240000,44601092,18583802,.41666698,3.6600001
AUT,EDEU,1971,192610000,54915424,22565858,.41092023,3.5073936
AUT,EDEU,1972,252450000,79171648,31699574,.40039048,3.1886415
AUT,EDEU,1973,455070000.0000001,170272384,69500240,.40817094,2.6726
AUT,EDEU,1974,666710000,257640816,110207512,.42775643,2.58775
BEL,EDEU,1953,72485253.22500002,17258394,6163714.5,.35714298,4.1999998
BEL,EDEU,1954,45361507.95000001,10800360,3857272.8,.35714298,4.1999998
BEL,EDEU,1955,53663798.925,12777096,4563250,.35714298,4.1999998
BEL,EDEU,1956,53074328.17500001,12636745,4513125,.35714298,4.1999998
BEL,EDEU,1957,38389571.55,9140375,3264420.8,.35714298,4.1999998
BEL,EDEU,1958,68224497.00000002,16243929,5801405.5,.35714298,4.1999998
BEL,EDEU,1959,52864867.00000001,12586874,4495314,.35714298,4.1999998
BEL,EDEU,1960,97570000.00000002,23230954,8296772.5,.35714298,4.1999998
BEL,EDEU,1961,93720000.00000002,23236364,8298704.5,.35714298,4.0333333
BEL,EDEU,1962,79420000,19855000,7091074,.35714298,4
BEL,EDEU,1963,46310000.00000001,11577500,4134823,.35714298,4
BEL,EDEU,1964,57860000.00000001,14465000,5166073.5,.35714298,4
BEL,EDEU,1965,90090000,22522500,8043753,.35714298,4
BEL,EDEU,1966,144980000,36245000,12944647,.35714298,4
BEL,EDEU,1967,134860000,33715000,12208314,.36210334,4
BEL,EDEU,1968,85470000,21367500,8903132,.41666698,4
BEL,EDEU,1969,77440000,19638208,8182593,.41666698,3.9433334
BEL,EDEU,1970,151800000,41475408,17281434,.41666698,3.6600001
BEL,EDEU,1971,215160000,61344696,25207776,.41092023,3.5073936
BEL,EDEU,1972,243540000,76377352,30580764,.40039048,3.1886415
BEL,EDEU,1973,338360000,126603304,51675788,.40817094,2.6726
BEL,EDEU,1974,492360000.0000001,190265680,81387368,.42775643,2.58775
BGR,EDEU,1953,83303775.22500002,19834234,7083657.5,.35714298,4.1999998
BGR,EDEU,1954,114249833.775,27202342,9715126,.35714298,4.1999998
BGR,EDEU,1955,143319988.35,34123808,12187079,.35714298,4.1999998
BGR,EDEU,1956,158762966.175,37800708,13500258,.35714298,4.1999998
BGR,EDEU,1957,122980935.825,29281176,10457567,.35714298,4.1999998
BGR,EDEU,1958,140394210,33427194,11938288,.35714298,4.1999998
BGR,EDEU,1959,210175218,50041720,17872050,.35714298,4.1999998
BGR,EDEU,1960,252560000,60133336,21476200,.35714298,4.1999998
BGR,EDEU,1961,304370000,75463640,26951310,.35714298,4.0333333
BGR,EDEU,1962,351450000,87862496,31379474,.35714298,4
BGR,EDEU,1963,335940000,83985000,29994654,.35714298,4
BGR,EDEU,1964,372020000.0000001,93005000,33216084,.35714298,4
BGR,EDEU,1965,432960000.0000001,108240000,38657156,.35714298,4
BGR,EDEU,1966,500170000.0000001,125042504,44658052,.35714298,4
BGR,EDEU,1967,528330000.0000001,132082504,47827516,.36210334,4
BGR,EDEU,1968,565180000,141295008,58872964,.41666698,4
BGR,EDEU,1969,678700000,172113264,71713912,.41666698,3.9433334
BGR,EDEU,1970,785510000.0000001,214620208,89425152,.41666698,3.6600001
BGR,EDEU,1971,836550000.0000001,238510448,98008768,.41092023,3.5073936
BGR,EDEU,1972,844360000.0000001,264802416,106024368,.40039048,3.1886415
BGR,EDEU,1973,1055010000,394750432,161125648,.40817094,2.6726
BGR,EDEU,1974,1090870000,421551552,180321392,.42775643,2.58775
BOL,EDEU,1955,1917513.675000001,456550.91,163053.95,.35714298,4.1999998
BOL,EDEU,1956,1514130.750000001,360507.34,128752.67,.35714298,4.1999998
BRA,EDEU,1954,648417.8250000001,154385.2,55137.594,.35714298,4.1999998
BRA,EDEU,1955,127140.75,30271.609,10811.293,.35714298,4.1999998
BRA,EDEU,1956,17870210.325,4254812,1519576.3,.35714298,4.1999998
BRA,EDEU,1957,39191714.10000001,9331361,3332630,.35714298,4.1999998
BRA,EDEU,1958,58125155.00000001,13839323,4942617,.35714298,4.1999998
BRA,EDEU,1959,28731241,6840772,2443133.8,.35714298,4.1999998
BRA,EDEU,1960,55770000.00000001,13278572,4742349,.35714298,4.1999998
BRA,EDEU,1961,69080000,17127272,6116885,.35714298,4.0333333
BRA,EDEU,1962,41030000,10257500,3663394.3,.35714298,4
BRA,EDEU,1963,53350000.00000001,13337500,4763394.5,.35714298,4
BRA,EDEU,1964,69630000,17407500,6216966.5,.35714298,4
BRA,EDEU,1965,64790000.00000001,16197500,5784823.5,.35714298,4
BRA,EDEU,1966,64900000.00000001,16225000,5794645,.35714298,4
BRA,EDEU,1967,87670000,21917500,7936400,.36210334,4
BRA,EDEU,1968,83160000,20790000,8662507,.41666698,4
BRA,EDEU,1969,90090000,22846154,9519238,.41666698,3.9433334
BRA,EDEU,1970,135520000,37027320,15428062,.41666698,3.6600001
BRA,EDEU,1971,106920000,30484174,12526564,.41092023,3.5073936
BRA,EDEU,1972,164010000,51435696,20594362,.40039048,3.1886415
BRA,EDEU,1973,132330000,49513580,20210004,.40817094,2.6726
BRA,EDEU,1974,126610000,48926676,20928700,.42775643,2.58775
CAN,EDEU,1955,505095.5250000001,120260.84,42950.316,.35714298,4.1999998
CAN,EDEU,1956,2375220.375,565528.69,201974.61,.35714298,4.1999998
CAN,EDEU,1957,11638001.925,2770953,989626.44,.35714298,4.1999998
CAN,EDEU,1958,14167846,3373296.8,1204749.3,.35714298,4.1999998
CAN,EDEU,1959,15256890,3632593,1297355.1,.35714298,4.1999998
CAN,EDEU,1960,8910000,2121428.8,757653.38,.35714298,4.1999998
CAN,EDEU,1961,7260000.000000001,1800000,642857.38,.35714298,4.0333333
CAN,EDEU,1962,6710000.000000001,1677500,599107.38,.35714298,4
CAN,EDEU,1963,9020000,2255000,805357.44,.35714298,4
CAN,EDEU,1964,67760000,16940000,6050002,.35714298,4
CAN,EDEU,1965,81070000,20267500,7238395.5,.35714298,4
CAN,EDEU,1966,61160000.00000001,15290000,5460716,.35714298,4
CAN,EDEU,1967,41800000,10450000,3783980,.36210334,4
CAN,EDEU,1968,16280000,4070000,1695834.6,.41666698,4
CAN,EDEU,1969,25960000,6583263,2743028.3,.41666698,3.9433334
CAN,EDEU,1970,25850000,7062841.5,2942852.8,.41666698,3.6600001
CAN,EDEU,1971,22000000,6272464,2577482.3,.41092023,3.5073936
CAN,EDEU,1972,18040000,5657581.5,2265241.8,.40039048,3.1886415
CAN,EDEU,1973,17380000,6503030.5,2654348,.40817094,2.6726
CAN,EDEU,1974,52470000.00000001,20276302,8673319,.42775643,2.58775
CHE,EDEU,1960,59400000.00000001,14142858,5051022.5,.35714298,4.1999998
CHE,EDEU,1961,73370000,18190910,6496756,.35714298,4.0333333
CHE,EDEU,1962,71500000,17875000,6383931,.35714298,4
CHE,EDEU,1963,73810000,18452500,6590181,.35714298,4
CHE,EDEU,1964,118140000,29535000,10548218,.35714298,4
CHE,EDEU,1965,75460000,18865000,6737502.5,.35714298,4
CHE,EDEU,1966,88660000,22165000,7916074.5,.35714298,4
CHE,EDEU,1967,103290000,25822500,9350414,.36210334,4
CHE,EDEU,1968,210870000,52717500,21965642,.41666698,4
CHE,EDEU,1969,249590000,63294168,26372590,.41666698,3.9433334
CHE,EDEU,1970,434500000.0000001,118715848,49464976,.41666698,3.6600001
CHE,EDEU,1971,373230000.0000001,106412352,43726988,.41092023,3.5073936
CHE,EDEU,1972,455180000.0000001,142750448,57155920,.40039048,3.1886415
CHE,EDEU,1973,908270000.0000001,339845088,138714896,.40817094,2.6726
CHE,EDEU,1974,1141580000,441147712,188703776,.42775643,2.58775
CHL,EDEU,1955,1091098.8,259785.44,92780.547,.35714298,4.1999998
CHL,EDEU,1956,536302.8000000002,127691.15,45603.996,.35714298,4.1999998
CHL,EDEU,1957,1264472.55,301064.91,107523.22,.35714298,4.1999998
CHL,EDEU,1958,1597607,380382.63,135850.98,.35714298,4.1999998
CHL,EDEU,1959,51370.00000000001,12230.953,4368.1992,.35714298,4.1999998
CHL,EDEU,1961,0,0,0,.35714298,4.0333333
CHL,EDEU,1965,110000,27500,9821.4316,.35714298,4
CHL,EDEU,1966,330000,82500,29464.297,.35714298,4
CHL,EDEU,1967,110000,27500,9957.8418,.36210334,4
CHL,EDEU,1968,110000,27500,11458.342,.41666698,4
CHL,EDEU,1969,220000,55790.363,23246.002,.41666698,3.9433334
CHL,EDEU,1971,1540000,439072.47,180423.77,.41092023,3.5073936
CHL,EDEU,1972,3520000.000000001,1103918.4,441998.41,.40039048,3.1886415
CHL,EDEU,1973,76120000,28481628,11625373,.40817094,2.6726
CHL,EDEU,1974,184250000,71200848,30456620,.42775643,2.58775
CHN,EDEU,1953,245135456.7750001,58365588,20844860,.35714298,4.1999998
CHN,EDEU,1954,311497149.15,74165992,26487864,.35714298,4.1999998
CHN,EDEU,1955,400599698.4,95380888,34064616,.35714298,4.1999998
CHN,EDEU,1956,397185391.3500001,94567952,33774280,.35714298,4.1999998
CHN,EDEU,1957,409351605.3000001,97464672,34808824,.35714298,4.1999998
CHN,EDEU,1958,496619475.0000001,118242736,42229564,.35714298,4.1999998
CHN,EDEU,1959,531622993.0000001,126576912,45206056,.35714298,4.1999998
CHN,EDEU,1960,462770000.0000001,110183336,39351204,.35714298,4.1999998
CHN,EDEU,1961,185240000,45927272,16402603,.35714298,4.0333333
CHN,EDEU,1962,147620000,36905000,13180362,.35714298,4
CHN,EDEU,1963,114290000,28572500,10204468,.35714298,4
CHN,EDEU,1964,90200000,22550000,8053574.5,.35714298,4
CHN,EDEU,1965,116380000,29095000,10391075,.35714298,4
CHN,EDEU,1966,146740000,36685000,13101790,.35714298,4
CHN,EDEU,1967,162580000,40645000,14717690,.36210334,4
CHN,EDEU,1968,127820000,31955000,13314593,.41666698,4
CHN,EDEU,1969,157410000,39918004,16632514,.41666698,3.9433334
CHN,EDEU,1970,165000000,45081968,18784168,.41666698,3.6600001
CHN,EDEU,1971,180180000,51371480,21109580,.41092023,3.5073936
CHN,EDEU,1972,208120000,65269172,26133154,.40039048,3.1886415
CHN,EDEU,1973,225500000,84374768,34439328,.40817094,2.6726
CHN,EDEU,1974,297330000,114899048,49148808,.42775643,2.58775
COG,EDEU,1958,739728.0000000002,176125.72,62902.066,.35714298,4.1999998
COG,EDEU,1960,1980000,471428.59,168367.42,.35714298,4.1999998
COL,EDEU,1953,483134.8500000001,115032.11,41082.91,.35714298,4.1999998
COL,EDEU,1954,731637.2250000001,174199.34,62214.074,.35714298,4.1999998
COL,EDEU,1955,6240299.175000001,1485785.6,530637.94,.35714298,4.1999998
COL,EDEU,1956,4098555.45,975846.56,348516.75,.35714298,4.1999998
COL,EDEU,1957,5277496.950000001,1256547,448766.94,.35714298,4.1999998
COL,EDEU,1958,6595908.000000002,1570454.4,560876.75,.35714298,4.1999998
COL,EDEU,1959,5563371,1324612.3,473075.97,.35714298,4.1999998
COL,EDEU,1960,7590000.000000001,1807143,645408.44,.35714298,4.1999998
COL,EDEU,1961,15840000,3927272.8,1402597.9,.35714298,4.0333333
COL,EDEU,1962,18040000,4510000,1610714.9,.35714298,4
COL,EDEU,1963,15070000,3767500,1345536.3,.35714298,4
COL,EDEU,1964,24090000,6022500,2150893.8,.35714298,4
COL,EDEU,1965,23760000,5940000,2121429.3,.35714298,4
COL,EDEU,1966,47740000.00000001,11935000,4262501.5,.35714298,4
COL,EDEU,1967,42130000,10532500,3813853.5,.36210334,4
COL,EDEU,1968,54780000.00000001,13695000,5706254.5,.41666698,4
COL,EDEU,1969,53130000.00000001,13473373,5613909.5,.41666698,3.9433334
COL,EDEU,1970,42460000,11601093,4833792.5,.41666698,3.6600001
COL,EDEU,1971,39490000,11259073,4626581,.41092023,3.5073936
COL,EDEU,1972,32780000,10280240,4116110.3,.40039048,3.1886415
COL,EDEU,1973,14630000,5474070,2234356.3,.40817094,2.6726
COL,EDEU,1974,30800000,11902232,5091256.5,.42775643,2.58775
CUB,EDEU,1957,1293368.175,307944.81,109980.33,.35714298,4.1999998
CUB,EDEU,1958,2183225.000000001,519815.5,185648.45,.35714298,4.1999998
CUB,EDEU,1959,1597607,380382.63,135850.98,.35714298,4.1999998
CUB,EDEU,1960,20240000,4819048,1721089.1,.35714298,4.1999998
CUB,EDEU,1961,54010000.00000001,13390909,4782469,.35714298,4.0333333
CUB,EDEU,1962,127930000,31982500,11422326,.35714298,4
CUB,EDEU,1963,184030000,46007500,16431256,.35714298,4
CUB,EDEU,1964,79310000,19827500,7081252.5,.35714298,4
CUB,EDEU,1965,121880000,30470000,10882147,.35714298,4
CUB,EDEU,1966,145310000,36327500,12974112,.35714298,4
CUB,EDEU,1967,164670000,41167500,14906889,.36210334,4
CUB,EDEU,1968,162360000,40590000,16912512,.41666698,4
CUB,EDEU,1969,163350000,41424344,17260156,.41666698,3.9433334
CUB,EDEU,1970,242770000,66330600,27637772,.41666698,3.6600001
CUB,EDEU,1971,224070000,63885044,26251658,.41092023,3.5073936
CUB,EDEU,1972,149710000,46951028,18798744,.40039048,3.1886415
CUB,EDEU,1973,200310000,74949488,30592202,.40817094,2.6726
CUB,EDEU,1974,510730000.0000001,197364512,84423936,.42775643,2.58775
CYP,EDEU,1961,660000,163636.36,58441.578,.35714298,4.0333333
CYP,EDEU,1962,660000,165000,58928.594,.35714298,4
CYP,EDEU,1963,1870000,467500,166964.34,.35714298,4
CYP,EDEU,1964,550000,137500,49107.16,.35714298,4
CYP,EDEU,1965,5610000,1402500,500893.03,.35714298,4
CYP,EDEU,1966,7590000.000000001,1897500,677678.81,.35714298,4
CYP,EDEU,1967,9790000,2447500,886247.94,.36210334,4
CYP,EDEU,1968,5170000,1292500,538542.06,.41666698,4
CYP,EDEU,1969,9790000,2482671.3,1034447.1,.41666698,3.9433334
CYP,EDEU,1970,12760000,3486338.8,1452642.3,.41666698,3.6600001
CYP,EDEU,1971,10560000,3010782.8,1237191.5,.41092023,3.5073936
CYP,EDEU,1972,9240000,2897785.8,1160245.9,.40039048,3.1886415
CYP,EDEU,1973,6600000.000000001,2469505.3,1007980.3,.40817094,2.6726
CYP,EDEU,1974,7260000.000000001,2805526,1200081.8,.42775643,2.58775
CZSK,EDEU,1953,269791515.6750001,64236080,22941466,.35714298,4.1999998
CZSK,EDEU,1954,355378045.275,84613824,30219234,.35714298,4.1999998
CZSK,EDEU,1955,327026813.8500001,77863528,27808412,.35714298,4.1999998
CZSK,EDEU,1956,487064655.0000001,115967784,41417080,.35714298,4.1999998
CZSK,EDEU,1957,549747356.4000001,130892232,46747244,.35714298,4.1999998
CZSK,EDEU,1958,670923022,159743584,57051300,.35714298,4.1999998
CZSK,EDEU,1959,733399216.0000002,174618864,62363904,.35714298,4.1999998
CZSK,EDEU,1960,863720000.0000001,205647632,73445608,.35714298,4.1999998
CZSK,EDEU,1961,1007490000,249790912,89211072,.35714298,4.0333333
CZSK,EDEU,1962,1037850000,259462496,92665208,.35714298,4
CZSK,EDEU,1963,997810000.0000001,249452496,89090208,.35714298,4
CZSK,EDEU,1964,1154010000,288502496,103036640,.35714298,4
CZSK,EDEU,1965,1213740000,303435008,108369688,.35714298,4
CZSK,EDEU,1966,1357070000,339267488,121167000,.35714298,4
CZSK,EDEU,1967,1469380000,367344992,133016848,.36210334,4
CZSK,EDEU,1968,1518990000,379747488,158228240,.41666698,4
CZSK,EDEU,1969,1699500000,430980544,179575360,.41666698,3.9433334
CZSK,EDEU,1970,2111670000,576958976,240399760,.41666698,3.6600001
CZSK,EDEU,1971,2185810000,623200640,256085744,.41092023,3.5073936
CZSK,EDEU,1972,2334310000,732070400,293114016,.40039048,3.1886415
CZSK,EDEU,1973,2596110000,971379904,396489056,.40817094,2.6726
CZSK,EDEU,1974,2769140000,1070095680,457740320,.42775643,2.58775
DNK,EDEU,1953,62881503.3,14971787,5347068.5,.35714298,4.1999998
DNK,EDEU,1954,72129259.12500002,17173634,6133443,.35714298,4.1999998
DNK,EDEU,1955,69578353.35000001,16566275,5916529,.35714298,4.1999998
DNK,EDEU,1956,64022302.57500001,15243406,5444075.5,.35714298,4.1999998
DNK,EDEU,1957,45796098.15000002,10903833,3894227.5,.35714298,4.1999998
DNK,EDEU,1958,61315232.00000001,14598865,5213882,.35714298,4.1999998
DNK,EDEU,1959,72904304,17358168,6199348,.35714298,4.1999998
DNK,EDEU,1960,81070000,19302382,6893710.5,.35714298,4.1999998
DNK,EDEU,1961,53790000.00000001,13336364,4762989,.35714298,4.0333333
DNK,EDEU,1962,101970000,25492500,9104468,.35714298,4
DNK,EDEU,1963,69190000,17297500,6177681,.35714298,4
DNK,EDEU,1964,82610000,20652500,7375895.5,.35714298,4
DNK,EDEU,1965,97240000.00000002,24310000,8682146,.35714298,4
DNK,EDEU,1966,68090000,17022500,6079466.5,.35714298,4
DNK,EDEU,1967,67100000.00000001,16775000,6074283.5,.36210334,4
DNK,EDEU,1968,79860000,19965000,8318756.5,.41666698,4
DNK,EDEU,1969,90200000,22874048,9530861,.41666698,3.9433334
DNK,EDEU,1970,88110000,24073770,10030745,.41666698,3.6600001
DNK,EDEU,1971,92840000.00000002,26469798,10876976,.41092023,3.5073936
DNK,EDEU,1972,112750000,35359884,14157761,.40039048,3.1886415
DNK,EDEU,1973,148830000,55687344,22729956,.40817094,2.6726
DNK,EDEU,1974,133540000,51604676,22074232,.42775643,2.58775
DZA,EDEU,1960,220000,52380.953,18707.49,.35714298,4.1999998
DZA,EDEU,1965,0,0,0,.35714298,4
DZA,EDEU,1966,110000,27500,9821.4316,.35714298,4
DZA,EDEU,1967,770000.0000000001,192500,69704.891,.36210334,4
DZA,EDEU,1968,660000,165000,68750.055,.41666698,4
DZA,EDEU,1969,2640000,669484.38,278952.03,.41666698,3.9433334
DZA,EDEU,1970,3410000.000000001,931693.94,388206.09,.41666698,3.6600001
DZA,EDEU,1973,550000,205792.11,83998.359,.40817094,2.6726
DZA,EDEU,1974,26070000,10074389,4309384.5,.42775643,2.58775
ECU,EDEU,1966,1980000,495000,176785.78,.35714298,4
ECU,EDEU,1967,4730000,1182500,428187.19,.36210334,4
EDEU,ALB,1953,12571173,2993136.5,1068977.8,.35714298,4.1999998
EDEU,ALB,1954,10090352.25,2402465,858023.5,.35714298,4.1999998
EDEU,ALB,1955,25850551.5,6154893.5,2198177,.35714298,4.1999998
EDEU,ALB,1956,19245537,4582271,1636526,.35714298,4.1999998
EDEU,ALB,1957,18611934.75,4431413,1582648.1,.35714298,4.1999998
EDEU,ALB,1958,24914450,5932012,2118576.5,.35714298,4.1999998
EDEU,ALB,1959,29168820,6944957.5,2480342.8,.35714298,4.1999998
EDEU,ALB,1960,21000000,5000000,1785714.9,.35714298,4.1999998
EDEU,ALB,1961,16300000,4041322.3,1443329.9,.35714298,4.0333333
EDEU,ALB,1962,12200000,3050000,1089286.1,.35714298,4
EDEU,ALB,1963,16500000,4125000,1473214.9,.35714298,4
EDEU,ALB,1964,18200000,4550000,1625000.6,.35714298,4
EDEU,ALB,1965,21800000,5450000,1946429.3,.35714298,4
EDEU,ALB,1966,22700000,5675000,2026786.5,.35714298,4
EDEU,ALB,1967,29700000,7425000,2688617.3,.36210334,4
EDEU,ALB,1968,28100000,7025000,2927085.5,.41666698,4
EDEU,ALB,1969,31500000,7988165.5,3328404.8,.41666698,3.9433334
EDEU,ALB,1970,25800000,7049180,2937160.5,.41666698,3.6600001
EDEU,ALB,1971,32500000,9266140,3807644.5,.41092023,3.5073936
EDEU,ALB,1972,33000000,10349235,4143735.3,.40039048,3.1886415
EDEU,ALB,1973,33600000,12572027,5131536,.40817094,2.6726
EDEU,ALB,1974,36600000,14143561,6049999,.42775643,2.58775
EDEU,ARG,1953,33624,8005.7148,2859.1848,.35714298,4.1999998
EDEU,ARG,1954,13659.75,3252.3215,1161.5438,.35714298,4.1999998
EDEU,ARG,1955,8513176.5,2026946.9,723909.88,.35714298,4.1999998
EDEU,ARG,1956,7059989.250000001,1680949.9,600339.44,.35714298,4.1999998
EDEU,ARG,1957,7834392.000000001,1865331.5,666190.06,.35714298,4.1999998
EDEU,ARG,1958,8504070,2024778.6,723135.5,.35714298,4.1999998
EDEU,ARG,1959,4375790,1041854.8,372091.13,.35714298,4.1999998
EDEU,ARG,1960,7100000,1690476.3,603741.75,.35714298,4.1999998
EDEU,ARG,1961,8600000,2132231.5,761511.5,.35714298,4.0333333
EDEU,ARG,1962,5900000,1475000,526785.88,.35714298,4
EDEU,ARG,1963,2700000,675000,241071.52,.35714298,4
EDEU,ARG,1964,3100000,775000,276785.81,.35714298,4
EDEU,ARG,1965,5600000,1400000,500000.19,.35714298,4
EDEU,ARG,1966,7300000,1825000,651785.94,.35714298,4
EDEU,ARG,1967,4300000,1075000,389261.09,.36210334,4
EDEU,AUS,1955,5700318.75,1357218.8,484721.16,.35714298,4.1999998
EDEU,AUS,1958,5907550,1406559.6,502342.91,.35714298,4.1999998
EDEU,AUS,1959,6379220,1518862,542450.94,.35714298,4.1999998
EDEU,AUS,1960,6400000,1523809.6,544217.94,.35714298,4.1999998
EDEU,AUS,1961,6000000,1487603.4,531287.13,.35714298,4.0333333
EDEU,AUS,1962,7800000,1950000,696428.81,.35714298,4
EDEU,AUS,1963,8600000,2150000,767857.44,.35714298,4
EDEU,AUS,1964,10300000,2575000,919643.19,.35714298,4
EDEU,AUS,1965,15900000,3975000,1419643.4,.35714298,4
EDEU,AUS,1966,14000000,3500000,1250000.5,.35714298,4
EDEU,AUS,1967,12800000,3200000,1158730.8,.36210334,4
EDEU,AUT,1953,54453017.25000001,12965005,4630360.5,.35714298,4.1999998
EDEU,AUT,1954,48897702.00000001,11642311,4157969.8,.35714298,4.1999998
EDEU,AUT,1955,56057512.5,13347027,4766797,.35714298,4.1999998
EDEU,AUT,1956,44432014.50000001,10579052,3778234.3,.35714298,4.1999998
EDEU,AUT,1957,57167104.50000001,13611216,4861150.5,.35714298,4.1999998
EDEU,AUT,1958,57333590,13650855,4875307,.35714298,4.1999998
EDEU,AUT,1959,67196630,15999198,5714001.5,.35714298,4.1999998
EDEU,AUT,1960,75200000,17904762,6394560,.35714298,4.1999998
EDEU,AUT,1961,115200000,28561984,10200712,.35714298,4.0333333
EDEU,AUT,1962,93400000,23350000,8339288.5,.35714298,4
EDEU,AUT,1963,79100000,19775000,7062502.5,.35714298,4
EDEU,AUT,1964,89400000,22350000,7982145.5,.35714298,4
EDEU,AUT,1965,98600000,24650000,8803575,.35714298,4
EDEU,AUT,1966,107500000,26875000,9598218,.35714298,4
EDEU,AUT,1967,106100000,26525000,9604791,.36210334,4
EDEU,AUT,1968,96100000,24025000,10010424,.41666698,4
EDEU,AUT,1969,101800000,25815722,10756559,.41666698,3.9433334
EDEU,AUT,1970,99200000,27103824,11293269,.41666698,3.6600001
EDEU,AUT,1971,112800000,32160634,13215455,.41092023,3.5073936
EDEU,AUT,1972,139100000,43623592,17466470,.40039048,3.1886415
EDEU,AUT,1973,171100000,64020056,26131126,.40817094,2.6726
EDEU,AUT,1974,258000000,99700512,42647536,.42775643,2.58775
EDEU,BEL,1953,28414381.5,6765329,2416189.8,.35714298,4.1999998
