iso_o,iso_d,year,FLOW_USSR,FLOWU,FLOWP,fx_GBR,fx_USSR
USSR,CAN,1981,49500000,68730328,34203052,.49764132,.72020608
USSR,CAN,1982,20700000,28559484,16348786,.57244682,.72480303
USSR,CAN,1983,24100000,32418880,21387532,.65972459,.74339396
USSR,CAN,1984,18700000,22967416,17267056,.75180668,.81419694
USSR,CAN,1985,17800000,21310944,16606467,.77924597,.83525163
USSR,CAN,1986,9800000,13960202,9523613,.68219733,.70199555
USSR,CAN,1987,47300000,74772352,45755184,.6119265,.63258678
USSR,CAN,1988,16400000,26981358,15168114,.56217015,.60782707
USSR,CHE,1950,5800000,6113307,2183324.8,.35714298,.94875002
USSR,CHE,1951,4800000,5333333.5,1904762.6,.35714298,.89999998
USSR,CHE,1952,2800000,3111111.3,1111111.5,.35714298,.89999998
USSR,CHE,1953,5400000,6000000,2142858,.35714298,.89999998
USSR,CHE,1954,4300000,4777778,1706349.9,.35714298,.89999998
USSR,CHE,1955,7500000,8333333.5,2976191.5,.35714298,.89999998
USSR,CHE,1956,10440000,11600000,4142858.5,.35714298,.89999998
USSR,CHE,1957,8977500,9975000,3562501.3,.35714298,.89999998
USSR,CHE,1958,2722500,3025000,1080357.5,.35714298,.89999998
USSR,CHE,1959,4027500,4475000,1598214.9,.35714298,.89999998
USSR,CHE,1960,3400000,3777778,1349206.9,.35714298,.89999998
USSR,CHE,1961,5600000,6222222.5,2222223,.35714298,.89999998
USSR,CHE,1962,4800000,5333333.5,1904762.6,.35714298,.89999998
USSR,CHE,1963,8000000,8888889,3174604.3,.35714298,.89999998
USSR,CHE,1964,9100000,10111111,3611112.3,.35714298,.89999998
USSR,CHE,1965,15900000,17666668,6309526.5,.35714298,.89999998
USSR,CHE,1966,14000000,15555556,5555557.5,.35714298,.89999998
USSR,CHE,1967,15000000,16666667,6035056,.36210334,.89999998
USSR,CHE,1968,17300000,19222222,8009265.5,.41666698,.89999998
USSR,CHE,1969,19000000,21111112,8796303,.41666698,.89999998
USSR,CHE,1970,24600000,27333334,11388898,.41666698,.89999998
USSR,CHE,1971,35900000,40132428,16491227,.41092023,.89453846
USSR,CHE,1972,30700000,37283676,14928029,.40039048,.82341665
USSR,CHE,1973,67900000,91555496,37370292,.40817094,.74162668
USSR,CHE,1974,79500000,105119992,44965752,.42775643,.75627857
USSR,CHE,1975,89500000,123975528,56042044,.45204118,.72191668
USSR,CHE,1976,108100000,143368704,79786096,.55650985,.75400001
USSR,CHE,1977,152600000,208162816,119333912,.57327199,.73308003
USSR,CHE,1978,286200000,419251328,218641488,.52150458,.68264544
USSR,CHE,1979,314400000,480064672,226677504,.47218117,.65491176
USSR,CHE,1980,445100000,682873856,293837184,.43029499,.65180415
USSR,CHE,1981,330900000,459451840,228642224,.49764132,.72020608
USSR,CHE,1982,553000000,762965888,436757408,.57244682,.72480303
USSR,CHE,1983,510200000,686311744,452776736,.65972459,.74339396
USSR,CHE,1984,541100000,664581248,499636608,.75180668,.81419694
USSR,CHE,1985,383800000,459502240,358065280,.77924597,.83525163
USSR,CHE,1986,287100000,408976960,279002976,.68219733,.70199555
USSR,CHE,1987,344200000,544115072,332958432,.6119265,.63258678
USSR,CHE,1988,404900000,666143424,374485952,.56217015,.60782707
USSR,CHL,1966,100000,111111.12,39682.555,.35714298,.89999998
USSR,CHL,1967,100000,111111.12,40233.707,.36210334,.89999998
USSR,CHL,1968,100000,111111.12,46296.336,.41666698,.89999998
USSR,CHL,1969,200000,222222.23,92592.672,.41666698,.89999998
USSR,CHL,1970,500000,555555.56,231481.66,.41666698,.89999998
USSR,CHL,1971,7000000,7825264.5,3215559.5,.41092023,.89453846
USSR,CHL,1972,11600000,14087643,5640558,.40039048,.82341665
USSR,CHL,1973,16000000,21574196,8805960,.40817094,.74162668
USSR,CHN,1950,349400000,368274048,131526496,.35714298,.94875002
USSR,CHN,1951,430600000,478444448,170873072,.35714298,.89999998
USSR,CHN,1952,498800000,554222208,197936576,.35714298,.89999998
USSR,CHN,1953,627800000,697555584,249127088,.35714298,.89999998
USSR,CHN,1954,683400000,759333376,271190592,.35714298,.89999998
USSR,CHN,1955,673515000,748350016,267267952,.35714298,.89999998
USSR,CHN,1956,659722500,733025024,261794752,.35714298,.89999998
USSR,CHN,1957,489690000.0000001,544100032,194321504,.35714298,.89999998
USSR,CHN,1958,570600000,634000000,226428656,.35714298,.89999998
USSR,CHN,1959,859117500.0000001,954575040,340919776,.35714298,.89999998
USSR,CHN,1960,735400000,817111104,291825504,.35714298,.89999998
USSR,CHN,1961,330600000,367333344,131190528,.35714298,.89999998
USSR,CHN,1962,210100000,233444448,83373048,.35714298,.89999998
USSR,CHN,1963,168500000,187222224,66865104,.35714298,.89999998
USSR,CHN,1964,121800000,135333344,48333356,.35714298,.89999998
USSR,CHN,1965,172500000,191666672,68452408,.35714298,.89999998
USSR,CHN,1966,157800000,175333344,62619072,.35714298,.89999998
USSR,CHN,1967,45300000,50333336,18225870,.36210334,.89999998
USSR,CHN,1968,53400000,59333336,24722242,.41666698,.89999998
USSR,CHN,1969,25000000,27777778,11574083,.41666698,.89999998
USSR,CHN,1970,22400000,24888890,10370379,.41666698,.89999998
USSR,CHN,1971,70100000,78364432,32201530,.41092023,.89453846
USSR,CHN,1972,100200000,121688088,48722752,.40039048,.82341665
USSR,CHN,1973,100500000,135512928,55312440,.40817094,.74162668
USSR,CHN,1974,108400000,143333424,61311792,.42775643,.75627857
USSR,CHN,1975,92800000,128546688,58108396,.45204118,.72191668
USSR,CHN,1976,179800000,238461536,132706192,.55650985,.75400001
USSR,CHN,1977,118400000,161510336,92589352,.57327199,.73308003
USSR,CHN,1978,163800000,239948864,125134432,.52150458,.68264544
USSR,CHN,1979,175200000,267516960,126316472,.47218117,.65491176
USSR,CHN,1980,169600000,260200864,111963128,.43029499,.65180415
USSR,CHN,1981,82600000,114689392,57074180,.49764132,.72020608
USSR,CHN,1982,120100000,165700192,94854552,.57244682,.72480303
USSR,CHN,1983,255600000,343828448,226832080,.65972459,.74339396
USSR,CHN,1984,467900000,574676672,432045760,.75180668,.81419694
USSR,CHN,1985,780400000,934329216,728072256,.77924597,.83525163
USSR,CHN,1986,910300000,1296731904,884627072,.68219733,.70199555
USSR,CHN,1987,724300000,1144981248,700644352,.6119265,.63258678
USSR,CHN,1988,1005200000,1653759872,929694400,.56217015,.60782707
USSR,CIV,1968,0,0,0,.41666698,.89999998
USSR,CIV,1969,0,0,0,.41666698,.89999998
USSR,CIV,1970,400000,444444.47,185185.34,.41666698,.89999998
USSR,CIV,1971,1200000,1341473.9,551238.75,.41092023,.89453846
USSR,CIV,1972,1700000,2064568.4,826633.5,.40039048,.82341665
USSR,CIV,1973,3900000,5258710.5,2146452.8,.40817094,.74162668
USSR,CIV,1974,8600000,11371471,4864220,.42775643,.75627857
USSR,CIV,1975,13200000,18284658,8265418.5,.45204118,.72191668
USSR,CIV,1976,9600000,12732095,7085536.5,.55650985,.75400001
USSR,CIV,1977,5700000,7775413,4457426.5,.57327199,.73308003
USSR,CIV,1978,6100000,8935825,4660073.5,.52150458,.68264544
USSR,CIV,1979,4700000,7176539.5,3388626.8,.47218117,.65491176
USSR,CIV,1980,2900000,4449189,1914463.8,.43029499,.65180415
USSR,CIV,1981,1000000,1388491.5,690970.75,.49764132,.72020608
USSR,CIV,1982,1000000,1379685.1,789796.38,.57244682,.72480303
USSR,CIV,1983,1300000,1748736.3,1153684.3,.65972459,.74339396
USSR,CIV,1984,3900000,4789996,3601151,.75180668,.81419694
USSR,CIV,1985,4600000,5507322.5,4291559,.77924597,.83525163
USSR,CIV,1986,5900000,8404612,5733604,.68219733,.70199555
USSR,CIV,1987,6000000,9484865,5804040,.6119265,.63258678
USSR,CIV,1988,9000000,14806843,8323965,.56217015,.60782707
USSR,CMR,1958,0,0,0,.35714298,.89999998
USSR,CMR,1959,0,0,0,.35714298,.89999998
USSR,CMR,1961,0,0,0,.35714298,.89999998
USSR,CMR,1962,0,0,0,.35714298,.89999998
USSR,CMR,1963,0,0,0,.35714298,.89999998
USSR,CMR,1964,0,0,0,.35714298,.89999998
USSR,CMR,1965,100000,111111.12,39682.555,.35714298,.89999998
USSR,CMR,1966,100000,111111.12,39682.555,.35714298,.89999998
USSR,CMR,1967,200000,222222.23,80467.414,.36210334,.89999998
USSR,CMR,1968,500000,555555.56,231481.66,.41666698,.89999998
USSR,CMR,1969,1000000,1111111.1,462963.31,.41666698,.89999998
USSR,CMR,1970,600000,666666.69,277778,.41666698,.89999998
USSR,CMR,1971,1400000,1565052.9,643111.88,.41092023,.89453846
USSR,CMR,1972,900000,1093006.8,437629.5,.40039048,.82341665
USSR,CMR,1973,700000,943871.13,385260.75,.40817094,.74162668
USSR,CMR,1974,1000000,1322264.1,565607,.42775643,.75627857
USSR,CMR,1975,1900000,2631882.8,1189719.4,.45204118,.72191668
USSR,CMR,1976,3300000,4376658,2435653.3,.55650985,.75400001
USSR,CMR,1977,4900000,6684127,3831822.8,.57327199,.73308003
USSR,CMR,1978,3900000,5713068.5,2979391.5,.52150458,.68264544
USSR,CMR,1979,3900000,5955000.5,2811839,.47218117,.65491176
USSR,CMR,1980,5200000,7977856.5,3432831.8,.43029499,.65180415
USSR,CMR,1981,3000000,4165474.5,2072912.3,.49764132,.72020608
USSR,CMR,1982,3300000,4552961,2606328,.57244682,.72480303
USSR,CMR,1983,2000000,2690363.5,1774899,.65972459,.74339396
USSR,CMR,1984,6200000,7614865,5724906.5,.75180668,.81419694
USSR,CMR,1985,8199999.999999999,9817401,7650170,.77924597,.83525163
USSR,CMR,1986,7100000,10114024,6899760,.68219733,.70199555
USSR,CMR,1987,5600000,8852540,5417104,.6119265,.63258678
USSR,CMR,1988,5900000,9706708,5456821.5,.56217015,.60782707
USSR,COG,1964,0,0,0,.35714298,.89999998
USSR,COG,1965,2400000,2666666.8,952381.31,.35714298,.89999998
USSR,COG,1966,1200000,1333333.4,476190.66,.35714298,.89999998
USSR,COG,1967,1500000,1666666.8,603505.63,.36210334,.89999998
USSR,COG,1968,600000,666666.69,277778,.41666698,.89999998
USSR,COG,1969,100000,111111.12,46296.336,.41666698,.89999998
USSR,COG,1970,800000,888888.94,370370.69,.41666698,.89999998
USSR,COG,1971,4200000,4695158.5,1929335.6,.41092023,.89453846
USSR,COG,1972,300000,364335.59,145876.5,.40039048,.82341665
USSR,COG,1973,1200000,1618064.8,660447,.40817094,.74162668
USSR,COG,1974,2000000,2644528.3,1131214,.42775643,.75627857
USSR,COG,1975,1800000,2493362.5,1127102.5,.45204118,.72191668
USSR,COG,1976,2500000,3315649.8,1845191.8,.55650985,.75400001
USSR,COG,1977,2100000,2864625.8,1642209.8,.57327199,.73308003
USSR,COG,1978,3100000,4541157,2368234.3,.52150458,.68264544
USSR,COG,1979,5700000,8703463,4109611.3,.47218117,.65491176
USSR,COG,1980,9700000,14881771,6403551.5,.43029499,.65180415
USSR,COG,1981,6900000,9580591,4767698,.49764132,.72020608
USSR,COG,1982,8400000,11589356,6634290,.57244682,.72480303
USSR,COG,1983,4700000,6322354.5,4171012.8,.65972459,.74339396
USSR,COG,1984,5300000,6509481.5,4893871.5,.75180668,.81419694
USSR,COG,1985,5800000,6944015,5411095.5,.77924597,.83525163
USSR,COG,1986,4900000,6980101,4761806.5,.68219733,.70199555
USSR,COG,1987,4000000,6323243,3869360,.6119265,.63258678
USSR,COG,1988,6600000,10858352,6104241.5,.56217015,.60782707
USSR,COL,1965,300000,333333.34,119047.66,.35714298,.89999998
USSR,COL,1966,1000000,1111111.1,396825.53,.35714298,.89999998
USSR,COL,1967,1400000,1555555.6,563271.88,.36210334,.89999998
USSR,COL,1968,1900000,2111111.3,879630.38,.41666698,.89999998
USSR,COL,1969,2300000,2555555.5,1064815.6,.41666698,.89999998
USSR,COL,1970,1500000,1666666.8,694445,.41666698,.89999998
USSR,COL,1971,1100000,1229684.4,505302.19,.41092023,.89453846
USSR,COL,1972,2700000,3279020.5,1312888.6,.40039048,.82341665
USSR,COL,1973,800000,1078709.9,440298.03,.40817094,.74162668
USSR,COL,1974,1000000,1322264.1,565607,.42775643,.75627857
USSR,COL,1975,1900000,2631882.8,1189719.4,.45204118,.72191668
USSR,COL,1976,1700000,2254642,1254730.5,.55650985,.75400001
USSR,COL,1977,1800000,2455393.5,1407608.4,.57327199,.73308003
USSR,COL,1978,5500000,8056891,4201705.5,.52150458,.68264544
USSR,COL,1979,8199999.999999999,12520771,5912072.5,.47218117,.65491176
USSR,COL,1980,9100000,13961249,6007455.5,.43029499,.65180415
USSR,COL,1981,3300000,4582022,2280203.5,.49764132,.72020608
USSR,COL,1982,6800000,9381859,5370615.5,.57244682,.72480303
USSR,COL,1983,3500000,4708136,3106073,.65972459,.74339396
USSR,COL,1984,3700000,4544355,3416476.5,.75180668,.81419694
USSR,COL,1985,5200000,6225669,4851327.5,.77924597,.83525163
USSR,COL,1986,4900000,6980101,4761806.5,.68219733,.70199555
USSR,COL,1987,3500000,5532837.5,3385689.8,.6119265,.63258678
USSR,COL,1988,5300000,8719585,4901890.5,.56217015,.60782707
USSR,CRI,1972,0,0,0,.40039048,.82341665
USSR,CRI,1973,200000,269677.47,110074.51,.40817094,.74162668
USSR,CRI,1974,600000,793358.44,339364.19,.42775643,.75627857
USSR,CRI,1975,500000,692600.69,313084.03,.45204118,.72191668
USSR,CRI,1976,600000,795755.94,442846.03,.55650985,.75400001
USSR,CRI,1977,200000,272821.5,156400.92,.57327199,.73308003
USSR,CRI,1978,100000,146488.94,76394.648,.52150458,.68264544
USSR,CRI,1979,300000,458076.97,216295.31,.47218117,.65491176
USSR,CRI,1980,900000,1380782.9,594143.94,.43029499,.65180415
USSR,CUB,1950,0,0,0,.35714298,.94875002
USSR,CUB,1951,0,0,0,.35714298,.89999998
USSR,CUB,1952,0,0,0,.35714298,.89999998
USSR,CUB,1959,0,0,0,.35714298,.89999998
USSR,CUB,1960,67200000,74666672,26666678,.35714298,.89999998
USSR,CUB,1961,258300000,287000000,102500040,.35714298,.89999998
USSR,CUB,1962,330100000,366777792,130992112,.35714298,.89999998
USSR,CUB,1963,359800000,399777792,142777840,.35714298,.89999998
USSR,CUB,1964,329400000,366000000,130714336,.35714298,.89999998
USSR,CUB,1965,337900000,375444448,134087352,.35714298,.89999998
USSR,CUB,1966,431900000,479888896,171388960,.35714298,.89999998
USSR,CUB,1967,506700000,563000000,203864176,.36210334,.89999998
USSR,CUB,1968,561800000,624222208,260092784,.41666698,.89999998
USSR,CUB,1969,561600000,624000000,260000192,.41666698,.89999998
USSR,CUB,1970,580000000,644444480,268518752,.41666698,.89999998
USSR,CUB,1971,602000000,672972736,276538112,.41092023,.89453846
USSR,CUB,1972,616200000,748345344,299630336,.40039048,.82341665
USSR,CUB,1973,679100000,915689792,373757952,.40817094,.74162668
USSR,CUB,1974,926100000,1224548736,523808608,.42775643,.75627857
USSR,CUB,1975,1141300000,1580930432,714645632,.45204118,.72191668
USSR,CUB,1976,1351300000,1792175104,997363072,.55650985,.75400001
USSR,CUB,1977,1634900000,2230179328,1278499328,.57327199,.73308003
USSR,CUB,1978,1946700000,2851699968,1487174656,.52150458,.68264544
USSR,CUB,1979,2113200000,3226694144,1523584256,.47218117,.65491176
USSR,CUB,1980,2288400000,3510870528,1510710016,.43029499,.65180415
USSR,CUB,1981,2754500000,3824599808,1903278976,.49764132,.72020608
USSR,CUB,1982,3131400000,4320346112,2473168384,.57244682,.72480303
USSR,CUB,1983,3399900000,4573483520,3017239552,.65972459,.74339396
USSR,CUB,1984,3752200000,4608467456,3464676608,.75180668,.81419694
USSR,CUB,1985,3877400000,4642193920,3617410816,.77924597,.83525163
USSR,CUB,1986,3802400000,5416558592,3695161856,.68219733,.70199555
USSR,CUB,1987,3731300000,5898479104,3609435648,.6119265,.63258678
USSR,CUB,1988,3726800000,6131348992,3446861312,.56217015,.60782707
USSR,CYP,1955,300000,333333.34,119047.66,.35714298,.89999998
USSR,CYP,1956,200000,222222.23,79365.109,.35714298,.89999998
USSR,CYP,1960,500000,555555.56,198412.77,.35714298,.89999998
USSR,CYP,1961,1300000,1444444.5,515873.22,.35714298,.89999998
USSR,CYP,1962,1000000,1111111.1,396825.53,.35714298,.89999998
USSR,CYP,1963,1600000,1777777.9,634920.88,.35714298,.89999998
USSR,CYP,1964,1200000,1333333.4,476190.66,.35714298,.89999998
USSR,CYP,1965,3100000,3444444.5,1230159.3,.35714298,.89999998
USSR,CYP,1966,3000000,3333333.5,1190476.6,.35714298,.89999998
USSR,CYP,1967,2600000,2888889,1046076.4,.36210334,.89999998
USSR,CYP,1968,3100000,3444444.5,1435186.3,.41666698,.89999998
USSR,CYP,1969,4600000,5111111,2129631.3,.41666698,.89999998
USSR,CYP,1970,4100000,4555555.5,1898149.6,.41666698,.89999998
USSR,CYP,1971,7300000,8160633,3353369.3,.41092023,.89453846
USSR,CYP,1972,7100000,8622609,3452410.5,.40039048,.82341665
USSR,CYP,1973,7600000,10247744,4182831.3,.40817094,.74162668
USSR,CYP,1974,10800000,14280452,6108555,.42775643,.75627857
USSR,CYP,1975,12700000,17592058,7952334.5,.45204118,.72191668
USSR,CYP,1976,16700000,22148540,12325881,.55650985,.75400001
USSR,CYP,1977,19500000,26600098,15249091,.57327199,.73308003
USSR,CYP,1978,21000000,30762676,16042876,.52150458,.68264544
USSR,CYP,1979,26800000,40921544,19322382,.47218117,.65491176
USSR,CYP,1980,28500000,43724792,18814558,.43029499,.65180415
USSR,CYP,1981,25800000,35823080,17827044,.49764132,.72020608
USSR,CYP,1982,29500000,40700712,23298994,.57244682,.72480303
USSR,CYP,1983,21200000,28517854,18813930,.65972459,.74339396
USSR,CYP,1984,41500000,50970468,38319940,.75180668,.81419694
USSR,CYP,1985,21400000,25621022,19965078,.77924597,.83525163
USSR,CYP,1986,11600000,16524321,11272848,.68219733,.70199555
USSR,CYP,1987,17300000,27348026,16734982,.6119265,.63258678
USSR,CYP,1988,23900000,39320396,22104752,.56217015,.60782707
USSR,CZSK,1950,198400000,209117248,74684760,.35714298,.94875002
USSR,CZSK,1951,261100000,290111104,103611144,.35714298,.89999998
USSR,CZSK,1952,327000000,363333344,129761952,.35714298,.89999998
USSR,CZSK,1953,313900000,348777792,124563544,.35714298,.89999998
USSR,CZSK,1954,316400000,351555552,125555600,.35714298,.89999998
USSR,CZSK,1955,320300000,355888896,127103224,.35714298,.89999998
USSR,CZSK,1956,336330000,373700000,133464336,.35714298,.89999998
USSR,CZSK,1957,496169999.9999999,551300032,196892944,.35714298,.89999998
USSR,CZSK,1958,402075000,446750016,159553632,.35714298,.89999998
USSR,CZSK,1959,542700000,603000000,215357216,.35714298,.89999998
USSR,CZSK,1960,567700000,630777792,225277856,.35714298,.89999998
USSR,CZSK,1961,587400000,652666688,233095328,.35714298,.89999998
USSR,CZSK,1962,693600000,770666688,275238208,.35714298,.89999998
USSR,CZSK,1963,764100000,849000000,303214400,.35714298,.89999998
USSR,CZSK,1964,810700000,900777792,321706464,.35714298,.89999998
USSR,CZSK,1965,833300000,925888896,330674720,.35714298,.89999998
USSR,CZSK,1966,804600000,894000000,319285824,.35714298,.89999998
USSR,CZSK,1967,870700000,967444480,350314880,.36210334,.89999998
USSR,CZSK,1968,934300000,1038111168,432546656,.41666698,.89999998
USSR,CZSK,1969,998700000,1109666688,462361472,.41666698,.89999998
USSR,CZSK,1970,1082700000,1203000064,501250400,.41666698,.89999998
USSR,CZSK,1971,1217600000,1361148800,559323584,.41092023,.89453846
USSR,CZSK,1972,1253700000,1522558464,609617920,.40039048,.82341665
USSR,CZSK,1973,1354000000,1825716352,745204352,.40817094,.74162668
USSR,CZSK,1974,1511100000,1998073216,854688640,.42775643,.75627857
USSR,CZSK,1975,2019500000,2797414144,1264546432,.45204118,.72191668
USSR,CZSK,1976,2320500000,3077586176,1712707072,.55650985,.75400001
USSR,CZSK,1977,2680400000,3656353792,2096085248,.57327199,.73308003
USSR,CZSK,1978,3002000000,4397597696,2293367296,.52150458,.68264544
USSR,CZSK,1979,3362900000,5134890496,2424598528,.47218117,.65491176
USSR,CZSK,1980,3648100000,5596926464,2408329472,.43029499,.65180415
USSR,CZSK,1981,4382300000,6084786176,3028040960,.49764132,.72020608
USSR,CZSK,1982,5047500000,6963960832,3986497280,.57244682,.72480303
USSR,CZSK,1983,5871600000,7898369536,5210748416,.65972459,.74339396
USSR,CZSK,1984,6590800000,8094847488,6085760512,.75180668,.81419694
USSR,CZSK,1985,6829900000,8177056768,6371938304,.77924597,.83525163
USSR,CZSK,1986,6947000000,9896074240,6751075328,.68219733,.70199555
USSR,CZSK,1987,6776700000,10712680448,6555373056,.6119265,.63258678
USSR,CZSK,1988,6384600000,10503974912,5905020928,.56217015,.60782707
USSR,DAHM,1964,0,0,0,.35714298,.89999998
USSR,DAHM,1965,400000,444444.47,158730.22,.35714298,.89999998
